"from","to","weight"
"Scan_no_t_0","Cerebelum_6_R_t_0",12
"Supp_Motor_Area_L_t_0","Cerebelum_6_R_t_0",47
"Supp_Motor_Area_R_t_0","Cerebelum_6_R_t_0",25
"SupraMarginal_L_t_0","Cerebelum_6_R_t_0",47
"SupraMarginal_R_t_0","Cerebelum_6_R_t_0",35
"Temporal_Inf_L_t_0","Cerebelum_6_R_t_0",26
"Temporal_Inf_R_t_0","Cerebelum_6_R_t_0",14
"Temporal_Mid_L_t_0","Cerebelum_6_R_t_0",32
"Temporal_Mid_R_t_0","Cerebelum_6_R_t_0",24
"Temporal_Pole_Mid_L_t_0","Cerebelum_6_R_t_0",27
"Temporal_Pole_Mid_R_t_0","Cerebelum_6_R_t_0",25
"Temporal_Pole_Sup_L_t_0","Cerebelum_6_R_t_0",30
"Temporal_Pole_Sup_R_t_0","Cerebelum_6_R_t_0",22
"Temporal_Sup_L_t_0","Cerebelum_6_R_t_0",39
"Temporal_Sup_R_t_0","Cerebelum_6_R_t_0",31
"Thalamus_L_t_0","Cerebelum_6_R_t_0",31
"Thalamus_R_t_0","Cerebelum_6_R_t_0",15
"Vermis_1_2_t_0","Cerebelum_6_R_t_0",23
"Vermis_1_2_t_1","Cerebelum_6_R_t_0",2
"Vermis_10_t_0","Cerebelum_6_R_t_0",11
"Vermis_10_t_1","Cerebelum_6_R_t_0",1
"Vermis_3_t_0","Cerebelum_6_R_t_0",28
"Vermis_4_5_t_0","Cerebelum_6_R_t_0",26
"Vermis_6_t_0","Cerebelum_6_R_t_0",35
"Vermis_6_t_1","Cerebelum_6_R_t_0",1
"Vermis_7_t_0","Cerebelum_6_R_t_0",26
"Vermis_8_t_0","Cerebelum_6_R_t_0",24
"Vermis_8_t_1","Cerebelum_6_R_t_0",1
"Vermis_9_t_0","Cerebelum_6_R_t_0",32
"Amygdala_L_t_1","Cerebelum_6_R_t_1",31
"Amygdala_R_t_1","Cerebelum_6_R_t_1",22
"Angular_L_t_1","Cerebelum_6_R_t_1",47
"Angular_R_t_1","Cerebelum_6_R_t_1",25
"Calcarine_L_t_1","Cerebelum_6_R_t_1",63
"Calcarine_R_t_1","Cerebelum_6_R_t_1",74
"Caudate_L_t_1","Cerebelum_6_R_t_1",47
"Caudate_R_t_1","Cerebelum_6_R_t_1",23
"Cerebelum_10_L_t_1","Cerebelum_6_R_t_1",26
"Cerebelum_10_R_t_1","Cerebelum_6_R_t_1",36
"Cerebelum_3_L_t_1","Cerebelum_6_R_t_1",41
"Cerebelum_3_R_t_1","Cerebelum_6_R_t_1",28
"Cerebelum_4_5_L_t_1","Cerebelum_6_R_t_1",55
"Cerebelum_4_5_R_t_1","Cerebelum_6_R_t_1",49
"Cerebelum_6_L_t_1","Cerebelum_6_R_t_1",51
"Cerebelum_7b_L_t_1","Cerebelum_6_R_t_1",19
"Cerebelum_7b_R_t_1","Cerebelum_6_R_t_1",23
"Cerebelum_8_L_t_1","Cerebelum_6_R_t_1",13
"Cerebelum_8_R_t_1","Cerebelum_6_R_t_1",26
"Cerebelum_9_L_t_1","Cerebelum_6_R_t_1",24
"Cerebelum_9_R_t_1","Cerebelum_6_R_t_1",29
"Cerebelum_Crus1_L_t_1","Cerebelum_6_R_t_1",23
"Cerebelum_Crus1_R_t_1","Cerebelum_6_R_t_1",23
"Cerebelum_Crus2_L_t_1","Cerebelum_6_R_t_1",20
"Cerebelum_Crus2_R_t_1","Cerebelum_6_R_t_1",18
"Cingulum_Ant_L_t_1","Cerebelum_6_R_t_1",42
"Cingulum_Ant_R_t_1","Cerebelum_6_R_t_1",37
"Cingulum_Mid_L_t_1","Cerebelum_6_R_t_1",72
"Cingulum_Mid_R_t_1","Cerebelum_6_R_t_1",48
"Cingulum_Post_L_t_1","Cerebelum_6_R_t_1",36
"Cingulum_Post_R_t_1","Cerebelum_6_R_t_1",24
"Cuneus_L_t_1","Cerebelum_6_R_t_1",41
"Cuneus_R_t_1","Cerebelum_6_R_t_1",48
"DVARS_t_1","Cerebelum_6_R_t_1",69
"Frontal_Inf_Oper_L_t_1","Cerebelum_6_R_t_1",32
"Frontal_Inf_Oper_R_t_1","Cerebelum_6_R_t_1",35
"Frontal_Inf_Orb_L_t_1","Cerebelum_6_R_t_1",41
"Frontal_Inf_Orb_R_t_1","Cerebelum_6_R_t_1",21
"Frontal_Inf_Tri_L_t_1","Cerebelum_6_R_t_1",42
"Frontal_Inf_Tri_R_t_1","Cerebelum_6_R_t_1",36
"Frontal_Med_Orb_L_t_1","Cerebelum_6_R_t_1",33
"Frontal_Med_Orb_R_t_1","Cerebelum_6_R_t_1",26
"Frontal_Mid_L_t_1","Cerebelum_6_R_t_1",24
"Frontal_Mid_Orb_L_t_1","Cerebelum_6_R_t_1",42
"Frontal_Mid_Orb_R_t_1","Cerebelum_6_R_t_1",38
"Frontal_Mid_R_t_1","Cerebelum_6_R_t_1",29
"Frontal_Sup_L_t_1","Cerebelum_6_R_t_1",27
"Frontal_Sup_Medial_L_t_1","Cerebelum_6_R_t_1",34
"Frontal_Sup_Medial_R_t_1","Cerebelum_6_R_t_1",36
"Frontal_Sup_Orb_L_t_1","Cerebelum_6_R_t_1",27
"Frontal_Sup_Orb_R_t_1","Cerebelum_6_R_t_1",32
"Frontal_Sup_R_t_1","Cerebelum_6_R_t_1",21
"Fusiform_L_t_1","Cerebelum_6_R_t_1",24
"Fusiform_R_t_1","Cerebelum_6_R_t_1",26
"Heschl_L_t_1","Cerebelum_6_R_t_1",25
"Heschl_R_t_1","Cerebelum_6_R_t_1",25
"Hippocampus_L_t_1","Cerebelum_6_R_t_1",31
"Hippocampus_R_t_1","Cerebelum_6_R_t_1",29
"Insula_L_t_1","Cerebelum_6_R_t_1",43
"Insula_R_t_1","Cerebelum_6_R_t_1",36
"Lingual_L_t_1","Cerebelum_6_R_t_1",48
"Lingual_R_t_1","Cerebelum_6_R_t_1",72
"Occipital_Inf_L_t_1","Cerebelum_6_R_t_1",33
"Occipital_Inf_R_t_1","Cerebelum_6_R_t_1",42
"Occipital_Mid_L_t_1","Cerebelum_6_R_t_1",38
"Occipital_Mid_R_t_1","Cerebelum_6_R_t_1",41
"Occipital_Sup_L_t_1","Cerebelum_6_R_t_1",42
"Occipital_Sup_R_t_1","Cerebelum_6_R_t_1",38
"Olfactory_L_t_1","Cerebelum_6_R_t_1",37
"Olfactory_R_t_1","Cerebelum_6_R_t_1",38
"Pallidum_L_t_1","Cerebelum_6_R_t_1",27
"Pallidum_R_t_1","Cerebelum_6_R_t_1",14
"Paracentral_Lobule_L_t_1","Cerebelum_6_R_t_1",30
"Paracentral_Lobule_R_t_1","Cerebelum_6_R_t_1",52
"ParaHippocampal_L_t_1","Cerebelum_6_R_t_1",45
"ParaHippocampal_R_t_1","Cerebelum_6_R_t_1",32
"Parietal_Inf_L_t_1","Cerebelum_6_R_t_1",63
"Parietal_Inf_R_t_1","Cerebelum_6_R_t_1",36
"Parietal_Sup_L_t_1","Cerebelum_6_R_t_1",52
"Parietal_Sup_R_t_1","Cerebelum_6_R_t_1",29
"Postcentral_L_t_1","Cerebelum_6_R_t_1",56
"Postcentral_R_t_1","Cerebelum_6_R_t_1",42
"Precentral_L_t_1","Cerebelum_6_R_t_1",44
"Precentral_R_t_1","Cerebelum_6_R_t_1",33
"Precuneus_L_t_1","Cerebelum_6_R_t_1",50
"Precuneus_R_t_1","Cerebelum_6_R_t_1",45
"Putamen_L_t_1","Cerebelum_6_R_t_1",26
"Putamen_R_t_1","Cerebelum_6_R_t_1",17
"Rectus_L_t_1","Cerebelum_6_R_t_1",29
"Rectus_R_t_1","Cerebelum_6_R_t_1",25
"Rolandic_Oper_L_t_1","Cerebelum_6_R_t_1",38
"Rolandic_Oper_R_t_1","Cerebelum_6_R_t_1",39
"Scan_no_t_1","Cerebelum_6_R_t_1",12
"Supp_Motor_Area_L_t_1","Cerebelum_6_R_t_1",47
"Supp_Motor_Area_R_t_1","Cerebelum_6_R_t_1",25
"SupraMarginal_L_t_1","Cerebelum_6_R_t_1",47
"SupraMarginal_R_t_1","Cerebelum_6_R_t_1",35
"Temporal_Inf_L_t_1","Cerebelum_6_R_t_1",26
"Temporal_Inf_R_t_1","Cerebelum_6_R_t_1",14
"Temporal_Mid_L_t_1","Cerebelum_6_R_t_1",32
"Temporal_Mid_R_t_1","Cerebelum_6_R_t_1",24
"Temporal_Pole_Mid_L_t_1","Cerebelum_6_R_t_1",27
"Temporal_Pole_Mid_R_t_1","Cerebelum_6_R_t_1",25
"Temporal_Pole_Sup_L_t_1","Cerebelum_6_R_t_1",30
"Temporal_Pole_Sup_R_t_1","Cerebelum_6_R_t_1",22
"Temporal_Sup_L_t_1","Cerebelum_6_R_t_1",39
"Temporal_Sup_R_t_1","Cerebelum_6_R_t_1",31
"Thalamus_L_t_1","Cerebelum_6_R_t_1",31
"Thalamus_R_t_1","Cerebelum_6_R_t_1",15
"Vermis_1_2_t_1","Cerebelum_6_R_t_1",23
"Vermis_10_t_1","Cerebelum_6_R_t_1",11
"Vermis_3_t_1","Cerebelum_6_R_t_1",28
"Vermis_4_5_t_1","Cerebelum_6_R_t_1",26
"Vermis_6_t_1","Cerebelum_6_R_t_1",35
"Vermis_7_t_1","Cerebelum_6_R_t_1",26
"Vermis_8_t_1","Cerebelum_6_R_t_1",24
"Vermis_9_t_1","Cerebelum_6_R_t_1",32
"Amygdala_L_t_0","Cerebelum_7b_L_t_0",42
"Amygdala_R_t_0","Cerebelum_7b_L_t_0",39
"Amygdala_R_t_1","Cerebelum_7b_L_t_0",1
"Angular_L_t_0","Cerebelum_7b_L_t_0",62
"Angular_R_t_0","Cerebelum_7b_L_t_0",31
"Calcarine_L_t_0","Cerebelum_7b_L_t_0",63
"Calcarine_R_t_0","Cerebelum_7b_L_t_0",61
"Caudate_L_t_0","Cerebelum_7b_L_t_0",48
"Caudate_R_t_0","Cerebelum_7b_L_t_0",38
"Cerebelum_10_L_t_0","Cerebelum_7b_L_t_0",46
"Cerebelum_10_R_t_0","Cerebelum_7b_L_t_0",43
"Cerebelum_3_L_t_0","Cerebelum_7b_L_t_0",44
"Cerebelum_3_R_t_0","Cerebelum_7b_L_t_0",36
"Cerebelum_4_5_L_t_0","Cerebelum_7b_L_t_0",69
"Cerebelum_4_5_R_t_0","Cerebelum_7b_L_t_0",41
"Cerebelum_6_L_t_0","Cerebelum_7b_L_t_0",72
"Cerebelum_6_R_t_0","Cerebelum_7b_L_t_0",41
"Cerebelum_7b_L_t_1","Cerebelum_7b_L_t_0",100
"Cerebelum_7b_R_t_0","Cerebelum_7b_L_t_0",51
"Cerebelum_8_L_t_0","Cerebelum_7b_L_t_0",2
"Cerebelum_8_R_t_0","Cerebelum_7b_L_t_0",60
"Cerebelum_9_L_t_0","Cerebelum_7b_L_t_0",44
"Cerebelum_9_R_t_0","Cerebelum_7b_L_t_0",48
"Cerebelum_Crus1_L_t_0","Cerebelum_7b_L_t_0",56
"Cerebelum_Crus1_L_t_1","Cerebelum_7b_L_t_0",1
"Cerebelum_Crus1_R_t_0","Cerebelum_7b_L_t_0",38
"Cerebelum_Crus2_L_t_0","Cerebelum_7b_L_t_0",50
"Cerebelum_Crus2_R_t_0","Cerebelum_7b_L_t_0",37
"Cingulum_Ant_L_t_0","Cerebelum_7b_L_t_0",70
"Cingulum_Ant_R_t_0","Cerebelum_7b_L_t_0",62
"Cingulum_Mid_L_t_0","Cerebelum_7b_L_t_0",64
"Cingulum_Mid_R_t_0","Cerebelum_7b_L_t_0",40
"Cingulum_Post_L_t_0","Cerebelum_7b_L_t_0",42
"Cingulum_Post_R_t_0","Cerebelum_7b_L_t_0",27
"Cuneus_L_t_0","Cerebelum_7b_L_t_0",52
"Cuneus_R_t_0","Cerebelum_7b_L_t_0",49
"DVARS_t_0","Cerebelum_7b_L_t_0",13
"DVARS_t_1","Cerebelum_7b_L_t_0",24
"Frontal_Inf_Oper_L_t_0","Cerebelum_7b_L_t_0",40
"Frontal_Inf_Oper_R_t_0","Cerebelum_7b_L_t_0",45
"Frontal_Inf_Orb_L_t_0","Cerebelum_7b_L_t_0",67
"Frontal_Inf_Orb_R_t_0","Cerebelum_7b_L_t_0",31
"Frontal_Inf_Tri_L_t_0","Cerebelum_7b_L_t_0",48
"Frontal_Inf_Tri_R_t_0","Cerebelum_7b_L_t_0",47
"Frontal_Med_Orb_L_t_0","Cerebelum_7b_L_t_0",36
"Frontal_Med_Orb_R_t_0","Cerebelum_7b_L_t_0",26
"Frontal_Mid_L_t_0","Cerebelum_7b_L_t_0",37
"Frontal_Mid_Orb_L_t_0","Cerebelum_7b_L_t_0",50
"Frontal_Mid_Orb_R_t_0","Cerebelum_7b_L_t_0",52
"Frontal_Mid_R_t_0","Cerebelum_7b_L_t_0",43
"Frontal_Sup_L_t_0","Cerebelum_7b_L_t_0",45
"Frontal_Sup_Medial_L_t_0","Cerebelum_7b_L_t_0",39
"Frontal_Sup_Medial_R_t_0","Cerebelum_7b_L_t_0",58
"Frontal_Sup_Orb_L_t_0","Cerebelum_7b_L_t_0",35
"Frontal_Sup_Orb_R_t_0","Cerebelum_7b_L_t_0",37
"Frontal_Sup_R_t_0","Cerebelum_7b_L_t_0",27
"Fusiform_L_t_0","Cerebelum_7b_L_t_0",46
"Fusiform_R_t_0","Cerebelum_7b_L_t_0",41
"Heschl_L_t_0","Cerebelum_7b_L_t_0",36
"Heschl_R_t_0","Cerebelum_7b_L_t_0",29
"Hippocampus_L_t_0","Cerebelum_7b_L_t_0",44
"Hippocampus_R_t_0","Cerebelum_7b_L_t_0",45
"Insula_L_t_0","Cerebelum_7b_L_t_0",44
"Insula_R_t_0","Cerebelum_7b_L_t_0",39
"Lingual_L_t_0","Cerebelum_7b_L_t_0",69
"Lingual_R_t_0","Cerebelum_7b_L_t_0",65
"Occipital_Inf_L_t_0","Cerebelum_7b_L_t_0",51
"Occipital_Inf_R_t_0","Cerebelum_7b_L_t_0",44
"Occipital_Mid_L_t_0","Cerebelum_7b_L_t_0",33
"Occipital_Mid_R_t_0","Cerebelum_7b_L_t_0",41
"Occipital_Sup_L_t_0","Cerebelum_7b_L_t_0",45
"Occipital_Sup_R_t_0","Cerebelum_7b_L_t_0",46
"Olfactory_L_t_0","Cerebelum_7b_L_t_0",47
"Olfactory_R_t_0","Cerebelum_7b_L_t_0",53
"Pallidum_L_t_0","Cerebelum_7b_L_t_0",35
"Pallidum_R_t_0","Cerebelum_7b_L_t_0",41
"Paracentral_Lobule_L_t_0","Cerebelum_7b_L_t_0",41
"Paracentral_Lobule_R_t_0","Cerebelum_7b_L_t_0",45
"ParaHippocampal_L_t_0","Cerebelum_7b_L_t_0",63
"ParaHippocampal_R_t_0","Cerebelum_7b_L_t_0",50
"Parietal_Inf_L_t_0","Cerebelum_7b_L_t_0",47
"Parietal_Inf_R_t_0","Cerebelum_7b_L_t_0",42
"Parietal_Sup_L_t_0","Cerebelum_7b_L_t_0",46
"Parietal_Sup_R_t_0","Cerebelum_7b_L_t_0",37
"Postcentral_L_t_0","Cerebelum_7b_L_t_0",64
"Postcentral_R_t_0","Cerebelum_7b_L_t_0",48
"Precentral_L_t_0","Cerebelum_7b_L_t_0",42
"Precentral_R_t_0","Cerebelum_7b_L_t_0",33
"Precuneus_L_t_0","Cerebelum_7b_L_t_0",70
"Precuneus_R_t_0","Cerebelum_7b_L_t_0",65
"Putamen_L_t_0","Cerebelum_7b_L_t_0",48
"Putamen_R_t_0","Cerebelum_7b_L_t_0",35
"Rectus_L_t_0","Cerebelum_7b_L_t_0",45
"Rectus_R_t_0","Cerebelum_7b_L_t_0",36
"Rolandic_Oper_L_t_0","Cerebelum_7b_L_t_0",46
"Rolandic_Oper_R_t_0","Cerebelum_7b_L_t_0",41
"Scan_no_t_0","Cerebelum_7b_L_t_0",11
"Supp_Motor_Area_L_t_0","Cerebelum_7b_L_t_0",44
"Supp_Motor_Area_R_t_0","Cerebelum_7b_L_t_0",46
"SupraMarginal_L_t_0","Cerebelum_7b_L_t_0",47
"SupraMarginal_R_t_0","Cerebelum_7b_L_t_0",41
"Temporal_Inf_L_t_0","Cerebelum_7b_L_t_0",34
"Temporal_Inf_R_t_0","Cerebelum_7b_L_t_0",31
"Temporal_Mid_L_t_0","Cerebelum_7b_L_t_0",45
"Temporal_Mid_R_t_0","Cerebelum_7b_L_t_0",38
"Temporal_Pole_Mid_L_t_0","Cerebelum_7b_L_t_0",53
"Temporal_Pole_Mid_R_t_0","Cerebelum_7b_L_t_0",44
"Temporal_Pole_Sup_L_t_0","Cerebelum_7b_L_t_0",50
"Temporal_Pole_Sup_R_t_0","Cerebelum_7b_L_t_0",42
"Temporal_Sup_L_t_0","Cerebelum_7b_L_t_0",49
"Temporal_Sup_R_t_0","Cerebelum_7b_L_t_0",45
"Thalamus_L_t_0","Cerebelum_7b_L_t_0",54
"Thalamus_R_t_0","Cerebelum_7b_L_t_0",34
"Vermis_1_2_t_0","Cerebelum_7b_L_t_0",33
"Vermis_10_t_0","Cerebelum_7b_L_t_0",20
"Vermis_3_t_0","Cerebelum_7b_L_t_0",33
"Vermis_4_5_t_0","Cerebelum_7b_L_t_0",53
"Vermis_6_t_0","Cerebelum_7b_L_t_0",45
"Vermis_7_t_0","Cerebelum_7b_L_t_0",39
"Vermis_8_t_0","Cerebelum_7b_L_t_0",39
"Vermis_9_t_0","Cerebelum_7b_L_t_0",46
"Amygdala_L_t_1","Cerebelum_7b_L_t_1",42
"Amygdala_R_t_1","Cerebelum_7b_L_t_1",39
"Angular_L_t_1","Cerebelum_7b_L_t_1",62
"Angular_R_t_1","Cerebelum_7b_L_t_1",31
"Calcarine_L_t_1","Cerebelum_7b_L_t_1",63
"Calcarine_R_t_1","Cerebelum_7b_L_t_1",61
"Caudate_L_t_1","Cerebelum_7b_L_t_1",48
"Caudate_R_t_1","Cerebelum_7b_L_t_1",38
"Cerebelum_10_L_t_1","Cerebelum_7b_L_t_1",46
"Cerebelum_10_R_t_1","Cerebelum_7b_L_t_1",43
"Cerebelum_3_L_t_1","Cerebelum_7b_L_t_1",44
"Cerebelum_3_R_t_1","Cerebelum_7b_L_t_1",36
"Cerebelum_4_5_L_t_1","Cerebelum_7b_L_t_1",69
"Cerebelum_4_5_R_t_1","Cerebelum_7b_L_t_1",41
"Cerebelum_6_L_t_1","Cerebelum_7b_L_t_1",72
"Cerebelum_6_R_t_1","Cerebelum_7b_L_t_1",41
"Cerebelum_7b_R_t_1","Cerebelum_7b_L_t_1",51
"Cerebelum_8_L_t_1","Cerebelum_7b_L_t_1",2
"Cerebelum_8_R_t_1","Cerebelum_7b_L_t_1",60
"Cerebelum_9_L_t_1","Cerebelum_7b_L_t_1",44
"Cerebelum_9_R_t_1","Cerebelum_7b_L_t_1",48
"Cerebelum_Crus1_L_t_1","Cerebelum_7b_L_t_1",56
"Cerebelum_Crus1_R_t_1","Cerebelum_7b_L_t_1",38
"Cerebelum_Crus2_L_t_1","Cerebelum_7b_L_t_1",50
"Cerebelum_Crus2_R_t_1","Cerebelum_7b_L_t_1",37
"Cingulum_Ant_L_t_1","Cerebelum_7b_L_t_1",70
"Cingulum_Ant_R_t_1","Cerebelum_7b_L_t_1",62
"Cingulum_Mid_L_t_1","Cerebelum_7b_L_t_1",64
"Cingulum_Mid_R_t_1","Cerebelum_7b_L_t_1",40
"Cingulum_Post_L_t_1","Cerebelum_7b_L_t_1",42
"Cingulum_Post_R_t_1","Cerebelum_7b_L_t_1",27
"Cuneus_L_t_1","Cerebelum_7b_L_t_1",52
"Cuneus_R_t_1","Cerebelum_7b_L_t_1",49
"DVARS_t_1","Cerebelum_7b_L_t_1",13
"Frontal_Inf_Oper_L_t_1","Cerebelum_7b_L_t_1",40
"Frontal_Inf_Oper_R_t_1","Cerebelum_7b_L_t_1",45
"Frontal_Inf_Orb_L_t_1","Cerebelum_7b_L_t_1",67
"Frontal_Inf_Orb_R_t_1","Cerebelum_7b_L_t_1",31
"Frontal_Inf_Tri_L_t_1","Cerebelum_7b_L_t_1",48
"Frontal_Inf_Tri_R_t_1","Cerebelum_7b_L_t_1",47
"Frontal_Med_Orb_L_t_1","Cerebelum_7b_L_t_1",36
"Frontal_Med_Orb_R_t_1","Cerebelum_7b_L_t_1",26
"Frontal_Mid_L_t_1","Cerebelum_7b_L_t_1",37
"Frontal_Mid_Orb_L_t_1","Cerebelum_7b_L_t_1",50
"Frontal_Mid_Orb_R_t_1","Cerebelum_7b_L_t_1",52
"Frontal_Mid_R_t_1","Cerebelum_7b_L_t_1",43
"Frontal_Sup_L_t_1","Cerebelum_7b_L_t_1",45
"Frontal_Sup_Medial_L_t_1","Cerebelum_7b_L_t_1",39
"Frontal_Sup_Medial_R_t_1","Cerebelum_7b_L_t_1",58
"Frontal_Sup_Orb_L_t_1","Cerebelum_7b_L_t_1",35
"Frontal_Sup_Orb_R_t_1","Cerebelum_7b_L_t_1",37
"Frontal_Sup_R_t_1","Cerebelum_7b_L_t_1",27
"Fusiform_L_t_1","Cerebelum_7b_L_t_1",46
"Fusiform_R_t_1","Cerebelum_7b_L_t_1",41
"Heschl_L_t_1","Cerebelum_7b_L_t_1",36
"Heschl_R_t_1","Cerebelum_7b_L_t_1",29
"Hippocampus_L_t_1","Cerebelum_7b_L_t_1",44
"Hippocampus_R_t_1","Cerebelum_7b_L_t_1",45
"Insula_L_t_1","Cerebelum_7b_L_t_1",44
"Insula_R_t_1","Cerebelum_7b_L_t_1",39
"Lingual_L_t_1","Cerebelum_7b_L_t_1",69
"Lingual_R_t_1","Cerebelum_7b_L_t_1",65
"Occipital_Inf_L_t_1","Cerebelum_7b_L_t_1",51
"Occipital_Inf_R_t_1","Cerebelum_7b_L_t_1",44
"Occipital_Mid_L_t_1","Cerebelum_7b_L_t_1",33
"Occipital_Mid_R_t_1","Cerebelum_7b_L_t_1",41
"Occipital_Sup_L_t_1","Cerebelum_7b_L_t_1",45
"Occipital_Sup_R_t_1","Cerebelum_7b_L_t_1",46
"Olfactory_L_t_1","Cerebelum_7b_L_t_1",47
"Olfactory_R_t_1","Cerebelum_7b_L_t_1",53
"Pallidum_L_t_1","Cerebelum_7b_L_t_1",35
"Pallidum_R_t_1","Cerebelum_7b_L_t_1",41
"Paracentral_Lobule_L_t_1","Cerebelum_7b_L_t_1",41
"Paracentral_Lobule_R_t_1","Cerebelum_7b_L_t_1",45
"ParaHippocampal_L_t_1","Cerebelum_7b_L_t_1",63
"ParaHippocampal_R_t_1","Cerebelum_7b_L_t_1",50
"Parietal_Inf_L_t_1","Cerebelum_7b_L_t_1",47
"Parietal_Inf_R_t_1","Cerebelum_7b_L_t_1",42
"Parietal_Sup_L_t_1","Cerebelum_7b_L_t_1",46
"Parietal_Sup_R_t_1","Cerebelum_7b_L_t_1",37
"Postcentral_L_t_1","Cerebelum_7b_L_t_1",64
"Postcentral_R_t_1","Cerebelum_7b_L_t_1",48
"Precentral_L_t_1","Cerebelum_7b_L_t_1",42
"Precentral_R_t_1","Cerebelum_7b_L_t_1",33
"Precuneus_L_t_1","Cerebelum_7b_L_t_1",70
"Precuneus_R_t_1","Cerebelum_7b_L_t_1",65
"Putamen_L_t_1","Cerebelum_7b_L_t_1",48
"Putamen_R_t_1","Cerebelum_7b_L_t_1",35
"Rectus_L_t_1","Cerebelum_7b_L_t_1",45
"Rectus_R_t_1","Cerebelum_7b_L_t_1",36
"Rolandic_Oper_L_t_1","Cerebelum_7b_L_t_1",46
"Rolandic_Oper_R_t_1","Cerebelum_7b_L_t_1",41
"Scan_no_t_1","Cerebelum_7b_L_t_1",11
"Supp_Motor_Area_L_t_1","Cerebelum_7b_L_t_1",44
"Supp_Motor_Area_R_t_1","Cerebelum_7b_L_t_1",46
"SupraMarginal_L_t_1","Cerebelum_7b_L_t_1",47
"SupraMarginal_R_t_1","Cerebelum_7b_L_t_1",41
"Temporal_Inf_L_t_1","Cerebelum_7b_L_t_1",34
"Temporal_Inf_R_t_1","Cerebelum_7b_L_t_1",31
"Temporal_Mid_L_t_1","Cerebelum_7b_L_t_1",45
"Temporal_Mid_R_t_1","Cerebelum_7b_L_t_1",38
"Temporal_Pole_Mid_L_t_1","Cerebelum_7b_L_t_1",53
"Temporal_Pole_Mid_R_t_1","Cerebelum_7b_L_t_1",44
"Temporal_Pole_Sup_L_t_1","Cerebelum_7b_L_t_1",50
"Temporal_Pole_Sup_R_t_1","Cerebelum_7b_L_t_1",42
"Temporal_Sup_L_t_1","Cerebelum_7b_L_t_1",49
"Temporal_Sup_R_t_1","Cerebelum_7b_L_t_1",45
"Thalamus_L_t_1","Cerebelum_7b_L_t_1",54
"Thalamus_R_t_1","Cerebelum_7b_L_t_1",34
"Vermis_1_2_t_1","Cerebelum_7b_L_t_1",33
"Vermis_10_t_1","Cerebelum_7b_L_t_1",20
"Vermis_3_t_1","Cerebelum_7b_L_t_1",33
"Vermis_4_5_t_1","Cerebelum_7b_L_t_1",53
"Vermis_6_t_1","Cerebelum_7b_L_t_1",45
"Vermis_7_t_1","Cerebelum_7b_L_t_1",39
"Vermis_8_t_1","Cerebelum_7b_L_t_1",39
"Vermis_9_t_1","Cerebelum_7b_L_t_1",46
"Amygdala_L_t_0","Cerebelum_7b_R_t_0",36
"Amygdala_R_t_0","Cerebelum_7b_R_t_0",36
"Angular_L_t_0","Cerebelum_7b_R_t_0",52
"Angular_R_t_0","Cerebelum_7b_R_t_0",26
"Calcarine_L_t_0","Cerebelum_7b_R_t_0",73
"Calcarine_R_t_0","Cerebelum_7b_R_t_0",69
"Caudate_L_t_0","Cerebelum_7b_R_t_0",49
"Caudate_R_t_0","Cerebelum_7b_R_t_0",26
"Cerebelum_10_L_t_0","Cerebelum_7b_R_t_0",42
"Cerebelum_10_R_t_0","Cerebelum_7b_R_t_0",43
"Cerebelum_10_R_t_1","Cerebelum_7b_R_t_0",1
"Cerebelum_3_L_t_0","Cerebelum_7b_R_t_0",51
"Cerebelum_3_L_t_1","Cerebelum_7b_R_t_0",1
"Cerebelum_3_R_t_0","Cerebelum_7b_R_t_0",41
"Cerebelum_4_5_L_t_0","Cerebelum_7b_R_t_0",48
"Cerebelum_4_5_R_t_0","Cerebelum_7b_R_t_0",58
"Cerebelum_6_L_t_0","Cerebelum_7b_R_t_0",49
"Cerebelum_6_R_t_0","Cerebelum_7b_R_t_0",58
"Cerebelum_7b_L_t_0","Cerebelum_7b_R_t_0",40
"Cerebelum_7b_R_t_1","Cerebelum_7b_R_t_0",100
"Cerebelum_8_L_t_0","Cerebelum_7b_R_t_0",25
"Cerebelum_8_R_t_0","Cerebelum_7b_R_t_0",65
"Cerebelum_9_L_t_0","Cerebelum_7b_R_t_0",49
"Cerebelum_9_R_t_0","Cerebelum_7b_R_t_0",39
"Cerebelum_Crus1_L_t_0","Cerebelum_7b_R_t_0",40
"Cerebelum_Crus1_R_t_0","Cerebelum_7b_R_t_0",30
"Cerebelum_Crus2_L_t_0","Cerebelum_7b_R_t_0",26
"Cerebelum_Crus2_R_t_0","Cerebelum_7b_R_t_0",8
"Cingulum_Ant_L_t_0","Cerebelum_7b_R_t_0",71
"Cingulum_Ant_R_t_0","Cerebelum_7b_R_t_0",62
"Cingulum_Mid_L_t_0","Cerebelum_7b_R_t_0",58
"Cingulum_Mid_R_t_0","Cerebelum_7b_R_t_0",63
"Cingulum_Post_L_t_0","Cerebelum_7b_R_t_0",46
"Cingulum_Post_R_t_0","Cerebelum_7b_R_t_0",33
"Cuneus_L_t_0","Cerebelum_7b_R_t_0",49
"Cuneus_R_t_0","Cerebelum_7b_R_t_0",48
"DVARS_t_0","Cerebelum_7b_R_t_0",26
"DVARS_t_1","Cerebelum_7b_R_t_0",28
"Frontal_Inf_Oper_L_t_0","Cerebelum_7b_R_t_0",52
